customer_id,signup_date,home_city,segment,age,household_size,income_band,acquisition_channel,propensity_score
C007531,6/21/2023,Dhaka,Investor,39,3,Mid,Facebook,0.689
C007532,10/11/2023,Dhaka,End-User,,5,Upper-Mid,Paid Search,0.572
C007533,2/28/2024,Dhaka,Renter-to-Owner,46,3,High,Facebook,0.71
C007534,12/21/2022,Khulna,End-User,29,1,Low,Marketplace,0.314
C007535,11/7/2023,Chattogram,Renter-to-Owner,36,2,Lower-Mid,Paid Search,0.472
C007536,4/23/2023,Khulna,Investor,30,3,Mid,Facebook,0.735
C007537,8/1/2023,Chattogram,Business Buyer,23,6,Low,Facebook,0.446
C007538,7/8/2024,Mymensingh,End-User,38,2,Lower-Mid,Organic,0.505
C007539,2/24/2023,Rajshahi,End-User,29,6,Low,Paid Search,0.52
C007540,12/14/2023,Mymensingh,End-User,27,5,Mid,Referral,0.543
C007541,10/1/2024,Chattogram,End-User,18,4,Mid,Organic,0.627
C007542,3/23/2024,Dhaka,Renter-to-Owner,46,1,Low,Referral,0.429
C007543,11/19/2024,Barishal,Investor,34,2,Mid,Paid Search,0.814
C007544,9/15/2023,Rangpur,Investor,44,3,Lower-Mid,Paid Search,0.74
C007545,10/28/2022,Dhaka,End-User,40,6,High,Facebook,0.611
C007546,11/22/2024,Rajshahi,End-User,44,3,Low,Paid Search,0.314
C007547,11/19/2023,Rajshahi,Renter-to-Owner,29,3,Upper-Mid,Paid Search,0.743
C007548,9/15/2022,Dhaka,Investor,22,4,High,Facebook,0.858
C007549,12/5/2022,Khulna,Renter-to-Owner,41,2,,Referral,0.803
C007550,10/7/2022,Dhaka,Renter-to-Owner,35,4,Mid,Email,0.534
C007551,6/7/2024,Dhaka,Investor,30,3,Low,Email,0.676
C007552,4/9/2022,Rangpur,Investor,41,7,Lower-Mid,Facebook,0.809
C007553,2/28/2024,Khulna,End-User,37,3,Low,Organic,0.461
C007554,8/14/2023,Barishal,Investor,40,6,Mid,Organic,0.749
C007555,3/20/2022,Sylhet,Renter-to-Owner,25,2,High,Organic,0.768
C007556,10/16/2023,Mymensingh,End-User,43,4,Low,Organic,0.417
C007557,3/13/2024,Chattogram,End-User,34,4,Mid,Organic,0.654
C007558,2/13/2024,Chattogram,Renter-to-Owner,44,4,,Broker Network,0.531
C007559,7/18/2023,Dhaka,End-User,43,4,Lower-Mid,Facebook,0.405
C007560,12/24/2022,Rajshahi,Renter-to-Owner,40,5,Mid,Organic,0.681
C007561,6/24/2022,Khulna,End-User,33,4,Lower-Mid,Referral,0.654
C007562,1/14/2022,Sylhet,End-User,40,3,Mid,Broker Network,0.729
C007563,1/19/2023,Chattogram,End-User,44,3,Low,Organic,0.419
C007564,11/5/2023,Dhaka,End-User,39,3,Mid,Organic,0.511
C007565,2/10/2022,Rangpur,Business Buyer,36,3,Mid,Facebook,0.661
C007566,11/30/2024,Rangpur,End-User,40,3,Low,Organic,0.444
C007567,9/17/2023,Chattogram,Renter-to-Owner,,4,Mid,Organic,0.765
C007568,11/10/2022,Sylhet,Business Buyer,48,2,Lower-Mid,Facebook,0.525
C007569,10/22/2024,Khulna,End-User,19,2,Mid,Facebook,0.441
C007570,7/16/2022,Barishal,Renter-to-Owner,34,5,Mid,Broker Network,0.649
C007571,10/17/2024,Chattogram,End-User,30,1,Lower-Mid,Organic,0.483
C007572,10/28/2022,Khulna,Investor,28,5,Upper-Mid,Email,0.811
C007573,2/9/2023,Dhaka,Business Buyer,37,3,Lower-Mid,Organic,0.571
C007574,3/30/2023,Dhaka,End-User,24,6,Lower-Mid,Paid Search,0.35
C007575,11/26/2024,Barishal,Renter-to-Owner,53,5,Lower-Mid,Organic,0.629
C007576,9/25/2022,Chattogram,End-User,22,3,Mid,Paid Search,0.561
C007577,11/3/2024,Dhaka,Investor,25,3,Upper-Mid,Broker Network,0.796
C007578,1/5/2023,Dhaka,End-User,25,6,Mid,Organic,0.666
C007579,11/1/2022,Chattogram,End-User,36,5,Low,Organic,0.283
C007580,11/12/2023,Sylhet,Investor,43,5,Mid,Referral,0.787
C007581,1/10/2024,Chattogram,Renter-to-Owner,39,5,Low,Organic,0.517
C007582,1/3/2023,Sylhet,Investor,47,2,Mid,Referral,0.909
C007583,5/23/2022,Rangpur,Business Buyer,27,4,High,Email,0.806
C007584,2/27/2023,Chattogram,End-User,40,3,Mid,Organic,0.69
C007585,7/31/2023,Barishal,End-User,31,2,Lower-Mid,Organic,0.458
C007586,2/12/2022,Dhaka,End-User,36,4,Low,Facebook,0.416
C007587,3/25/2022,Chattogram,Investor,44,3,Lower-Mid,Email,0.805
C007588,9/5/2024,Dhaka,End-User,19,3,Mid,Marketplace,0.45
C007589,2/8/2022,Dhaka,End-User,52,3,Upper-Mid,Broker Network,0.672
C007590,3/10/2023,Dhaka,End-User,33,2,Mid,Referral,0.663
C007591,3/25/2024,Dhaka,End-User,20,6,High,Facebook,0.58
C007592,12/16/2022,Rangpur,End-User,28,4,Lower-Mid,Broker Network,0.525
C007593,6/12/2023,Khulna,End-User,35,2,Low,Broker Network,0.365
C007594,4/3/2022,Mymensingh,End-User,28,4,Mid,Organic,0.533
C007595,4/26/2024,Khulna,End-User,18,6,Lower-Mid,Broker Network,0.456
C007596,11/8/2023,Rajshahi,Renter-to-Owner,35,5,Lower-Mid,Broker Network,0.52
C007597,6/26/2024,Dhaka,Investor,28,3,,Marketplace,0.624
C007598,7/9/2024,Khulna,End-User,40,3,Mid,Broker Network,0.58
C007599,1/9/2023,Chattogram,End-User,24,2,Lower-Mid,Broker Network,0.675
C007600,2/13/2022,Mymensingh,End-User,54,3,High,Marketplace,0.647
C007601,1/5/2023,Mymensingh,Business Buyer,39,3,Upper-Mid,Organic,0.848
C007602,6/4/2022,Dhaka,Renter-to-Owner,36,2,Mid,Facebook,0.578
C007603,7/23/2023,Rajshahi,Renter-to-Owner,40,3,Lower-Mid,Email,0.438
C007604,6/6/2022,Rajshahi,End-User,18,4,Low,Referral,0.577
C007605,9/9/2024,Khulna,End-User,30,3,Mid,Marketplace,0.54
C007606,10/5/2023,Dhaka,Investor,50,4,Low,Organic,0.568
C007607,9/27/2022,Rajshahi,Renter-to-Owner,31,6,Lower-Mid,Organic,0.612
C007608,9/9/2024,Barishal,End-User,33,6,Low,Paid Search,0.453
C007609,3/31/2024,Chattogram,End-User,30,4,Mid,Organic,0.532
C007610,4/12/2023,Khulna,End-User,47,5,Mid,Referral,0.624
C007611,6/6/2022,Dhaka,Renter-to-Owner,,3,Mid,Facebook,0.673
C007612,1/2/2023,Mymensingh,End-User,23,3,Mid,Paid Search,0.553
C007613,9/15/2023,Dhaka,Investor,57,2,Lower-Mid,Broker Network,0.734
C007614,3/27/2024,Dhaka,Business Buyer,22,4,Lower-Mid,Referral,0.639
C007615,10/7/2022,Dhaka,Investor,,5,Lower-Mid,Organic,0.584
C007616,3/2/2024,Rangpur,Business Buyer,26,2,Mid,Facebook,0.63
C007617,10/29/2022,Sylhet,End-User,28,3,Low,Broker Network,0.365
C007618,9/21/2022,Dhaka,Business Buyer,24,3,Upper-Mid,Organic,0.801
C007619,4/22/2023,Dhaka,Business Buyer,29,4,Lower-Mid,Broker Network,0.576
C007620,6/21/2022,Barishal,End-User,43,4,Low,Referral,0.464
C007621,3/8/2023,Chattogram,Renter-to-Owner,18,4,Mid,Broker Network,0.622
C007622,1/17/2023,Dhaka,Investor,45,6,Lower-Mid,Paid Search,0.715
C007623,10/26/2022,Mymensingh,Investor,44,3,Lower-Mid,Broker Network,0.739
C007624,4/6/2024,Dhaka,End-User,39,2,Low,Organic,0.356
C007625,12/20/2022,Khulna,End-User,35,4,Lower-Mid,Email,0.571
C007626,1/11/2024,Dhaka,Investor,36,6,Lower-Mid,Organic,0.652
C007627,2/7/2024,Sylhet,End-User,47,2,Low,Paid Search,0.28
C007628,12/11/2023,Barishal,Business Buyer,18,4,Lower-Mid,Referral,0.744
C007629,10/15/2022,Chattogram,Renter-to-Owner,41,3,Mid,Paid Search,0.563
C007630,6/3/2024,Rajshahi,End-User,27,5,Mid,Paid Search,0.548
C007631,9/10/2022,Rangpur,End-User,41,5,Lower-Mid,Organic,0.407
C007632,10/23/2022,Barishal,Investor,28,4,High,Email,0.891
C007633,7/21/2024,Chattogram,End-User,,4,,Facebook,0.341
C007634,12/29/2022,Chattogram,Business Buyer,20,3,Upper-Mid,Paid Search,0.719
C007635,1/14/2024,Rangpur,Business Buyer,19,5,,Paid Search,0.789
C007636,2/15/2022,Dhaka,End-User,33,6,Mid,Facebook,0.523
C007637,10/17/2023,Dhaka,End-User,47,4,Low,Facebook,0.429
C007638,7/15/2024,Dhaka,End-User,39,3,Upper-Mid,Organic,0.605
C007639,1/26/2024,Rangpur,End-User,39,4,Lower-Mid,Organic,0.308
C007640,9/13/2023,Dhaka,Investor,42,5,Low,Referral,0.749
C007641,6/24/2024,Dhaka,Investor,30,4,Upper-Mid,Paid Search,0.767
C007642,11/14/2022,Rajshahi,End-User,39,2,Lower-Mid,Marketplace,0.394
C007643,2/6/2023,Dhaka,End-User,29,5,Mid,Paid Search,0.496
C007644,3/15/2022,Chattogram,Renter-to-Owner,,2,Mid,Organic,0.564
C007645,1/15/2024,Chattogram,Renter-to-Owner,32,4,Upper-Mid,Organic,0.718
C007646,2/11/2024,Dhaka,End-User,29,1,Mid,Referral,0.598
C007647,3/11/2024,Mymensingh,End-User,33,4,Upper-Mid,Paid Search,0.655
C007648,3/9/2024,Dhaka,Renter-to-Owner,32,4,Low,Paid Search,0.396
C007649,5/16/2022,Rangpur,Investor,28,1,Mid,Organic,0.605
C007650,12/12/2023,Chattogram,Renter-to-Owner,33,4,Mid,Organic,0.563
C007651,3/24/2024,Dhaka,Investor,35,2,Lower-Mid,Paid Search,0.739
C007652,8/6/2022,Dhaka,Business Buyer,24,4,Lower-Mid,Paid Search,0.513
C007653,5/23/2023,Khulna,Investor,38,3,Low,Referral,0.694
C007654,8/31/2024,Chattogram,Renter-to-Owner,30,2,Lower-Mid,Organic,0.523
C007655,3/19/2023,Dhaka,Investor,36,2,Mid,Paid Search,0.805
C007656,3/13/2024,Mymensingh,Renter-to-Owner,28,2,Lower-Mid,Marketplace,0.518
C007657,7/20/2023,Chattogram,End-User,43,5,Mid,Referral,0.504
C007658,12/3/2023,Mymensingh,Investor,43,5,Upper-Mid,Marketplace,0.716
C007659,10/30/2023,Dhaka,Renter-to-Owner,25,7,Mid,Organic,0.551
C007660,11/25/2023,Dhaka,Investor,39,3,Upper-Mid,Facebook,0.873
C007661,4/10/2024,Rajshahi,End-User,47,3,Mid,Paid Search,0.439
C007662,8/22/2024,Dhaka,End-User,25,4,High,Marketplace,0.66
C007663,11/12/2022,Dhaka,Renter-to-Owner,26,3,Mid,Marketplace,0.594
C007664,9/16/2024,Dhaka,Renter-to-Owner,41,3,Lower-Mid,Facebook,0.518
C007665,11/1/2023,Dhaka,End-User,22,4,Mid,Paid Search,0.503
C007666,9/27/2023,Barishal,Renter-to-Owner,27,5,Mid,Facebook,0.464
C007667,12/16/2022,Dhaka,Business Buyer,25,1,Mid,Email,0.593
C007668,3/21/2023,Mymensingh,End-User,41,3,Lower-Mid,Facebook,0.346
C007669,11/26/2023,Dhaka,End-User,28,2,,Broker Network,0.368
C007670,1/23/2023,Chattogram,End-User,31,4,,Referral,0.735
C007671,11/3/2022,Chattogram,End-User,27,4,,Organic,0.8
C007672,5/23/2024,Khulna,End-User,44,5,Lower-Mid,Broker Network,0.404
C007673,3/19/2023,Rangpur,End-User,26,3,Mid,Organic,0.704
C007674,11/19/2023,Rangpur,Renter-to-Owner,21,4,Lower-Mid,Email,0.531
C007675,2/3/2022,Dhaka,End-User,21,2,Mid,Paid Search,0.608
C007676,3/24/2022,Chattogram,End-User,40,3,Low,Facebook,0.412
C007677,6/23/2024,Rangpur,Investor,41,4,High,Paid Search,0.889
C007678,6/1/2022,Dhaka,Investor,45,2,Mid,Organic,0.638
C007679,4/28/2024,Khulna,Renter-to-Owner,23,5,Lower-Mid,Broker Network,0.576
C007680,8/17/2024,Dhaka,End-User,32,4,Low,Broker Network,0.452
C007681,5/29/2023,Chattogram,Business Buyer,56,3,Mid,Marketplace,0.608
C007682,7/31/2024,Chattogram,End-User,31,2,Mid,Facebook,0.533
C007683,4/1/2023,Chattogram,End-User,29,3,Mid,Organic,0.598
C007684,10/11/2024,Rangpur,End-User,34,3,Mid,Organic,0.524
C007685,9/10/2022,Khulna,Renter-to-Owner,39,2,Mid,Paid Search,0.602
C007686,4/2/2023,Rangpur,Investor,39,2,Lower-Mid,Paid Search,0.609
C007687,2/19/2023,Sylhet,End-User,28,3,Low,Facebook,0.38
C007688,4/15/2024,Chattogram,End-User,29,5,Lower-Mid,Paid Search,0.403
C007689,2/16/2022,Khulna,End-User,31,3,Lower-Mid,Marketplace,0.383
C007690,6/1/2024,Chattogram,Investor,27,4,Mid,Organic,0.669
C007691,1/25/2022,Rangpur,End-User,23,3,Low,Broker Network,0.587
C007692,12/3/2022,Dhaka,Renter-to-Owner,50,4,Mid,Facebook,0.554
C007693,9/28/2023,Mymensingh,End-User,30,3,Low,Facebook,0.26
C007694,6/4/2022,Rajshahi,Renter-to-Owner,31,4,Low,Referral,0.568
C007695,6/7/2023,Rajshahi,Renter-to-Owner,31,4,Lower-Mid,Marketplace,0.525
C007696,11/28/2024,Khulna,End-User,33,5,Lower-Mid,Referral,0.574
C007697,5/27/2024,Khulna,Investor,38,4,Low,Paid Search,0.622
C007698,2/2/2022,Rajshahi,End-User,30,4,Upper-Mid,Paid Search,0.708
C007699,9/23/2023,Rajshahi,Investor,44,2,,Email,0.585
C007700,9/29/2023,Dhaka,Business Buyer,39,3,Lower-Mid,Facebook,0.572
C007701,3/14/2022,Rajshahi,Renter-to-Owner,32,3,,Broker Network,0.684
C007702,11/25/2023,Chattogram,Investor,28,3,Lower-Mid,Paid Search,0.625
C007703,7/10/2023,Rajshahi,End-User,44,4,Mid,Broker Network,0.634
C007704,12/28/2023,Khulna,End-User,33,4,Mid,Facebook,0.448
C007705,11/14/2022,Dhaka,Investor,23,4,Lower-Mid,Facebook,0.808
C007706,9/30/2022,Sylhet,End-User,43,5,Low,Marketplace,0.361
C007707,2/24/2024,Chattogram,Investor,27,4,Upper-Mid,Facebook,0.655
C007708,2/9/2024,Khulna,End-User,42,2,Lower-Mid,Paid Search,0.506
C007709,6/22/2022,Sylhet,End-User,18,4,Lower-Mid,Facebook,0.608
C007710,8/19/2022,Rajshahi,End-User,31,4,Lower-Mid,Organic,0.331
C007711,9/18/2023,Sylhet,End-User,44,5,Low,Paid Search,0.427
C007712,6/2/2024,Dhaka,End-User,34,3,Upper-Mid,Referral,0.621
C007713,8/4/2022,Dhaka,End-User,39,4,,Organic,0.676
C007714,8/22/2022,Rajshahi,End-User,26,5,Upper-Mid,Facebook,0.495
C007715,5/11/2024,Dhaka,End-User,37,4,Low,Facebook,0.418
C007716,1/13/2024,Dhaka,Business Buyer,34,2,High,Paid Search,0.805
C007717,8/19/2024,Dhaka,Investor,36,1,Mid,Organic,0.893
C007718,4/15/2024,Chattogram,End-User,52,6,Mid,Referral,0.538
C007719,10/13/2024,Mymensingh,End-User,46,1,Mid,Marketplace,0.513
C007720,7/21/2022,Dhaka,End-User,41,3,Mid,Paid Search,0.355
C007721,10/17/2022,Dhaka,End-User,41,5,Lower-Mid,Organic,0.718
C007722,9/11/2022,Mymensingh,Renter-to-Owner,26,1,Mid,Marketplace,0.754
C007723,3/1/2022,Mymensingh,Business Buyer,30,2,Mid,Email,0.864
C007724,4/10/2024,Dhaka,End-User,20,2,Low,Marketplace,0.483
C007725,12/7/2023,Rangpur,End-User,23,6,Low,Organic,0.383
C007726,4/2/2022,Dhaka,Renter-to-Owner,26,6,Lower-Mid,Marketplace,0.506
C007727,7/31/2022,Barishal,End-User,,3,Mid,Email,0.583
C007728,7/23/2022,Dhaka,End-User,23,4,Mid,Paid Search,0.57
C007729,3/6/2023,Chattogram,Renter-to-Owner,34,4,Mid,Referral,0.602
C007730,5/1/2023,Dhaka,End-User,33,3,Mid,Organic,0.508
C007731,11/5/2022,Sylhet,End-User,24,2,Lower-Mid,Facebook,0.323
C007732,9/18/2024,Dhaka,Investor,48,7,Mid,Referral,0.786
C007733,8/15/2022,Chattogram,Investor,22,1,Lower-Mid,Organic,0.684
C007734,8/22/2023,Sylhet,Business Buyer,44,4,Upper-Mid,Marketplace,0.704
C007735,4/12/2023,Dhaka,Investor,18,3,Lower-Mid,Marketplace,0.66
C007736,2/18/2023,Rangpur,End-User,33,5,Upper-Mid,Email,0.529
C007737,5/30/2024,Chattogram,End-User,23,5,Low,Organic,0.362
C007738,11/8/2024,Dhaka,End-User,28,2,Mid,Referral,0.559
C007739,1/7/2022,Dhaka,Investor,50,3,Lower-Mid,Email,0.736
C007740,5/10/2023,Chattogram,End-User,31,2,Low,Organic,0.446
C007741,5/8/2022,Dhaka,End-User,24,4,,Referral,0.647
C007742,4/8/2023,Khulna,End-User,38,5,Lower-Mid,Organic,0.435
C007743,10/20/2023,Rajshahi,Renter-to-Owner,31,3,Lower-Mid,Referral,0.603
C007744,3/15/2023,Chattogram,End-User,35,3,Lower-Mid,Referral,0.468
C007745,11/26/2022,Chattogram,Business Buyer,26,6,Lower-Mid,Email,0.541
C007746,11/29/2022,Barishal,End-User,26,5,Lower-Mid,Facebook,0.46
C007747,11/16/2022,Chattogram,End-User,27,5,Lower-Mid,Broker Network,0.438
C007748,12/14/2022,Rajshahi,Business Buyer,41,1,Low,Organic,0.552
C007749,2/3/2023,Rangpur,Renter-to-Owner,32,4,Lower-Mid,Referral,0.578
C007750,1/4/2024,Dhaka,End-User,25,4,Lower-Mid,Email,0.376
C007751,4/13/2022,Rajshahi,End-User,35,2,Mid,Broker Network,0.534
C007752,2/13/2022,Mymensingh,Renter-to-Owner,35,2,Mid,Email,0.585
C007753,7/5/2023,Khulna,Investor,39,3,Low,Referral,0.619
C007754,12/28/2023,Mymensingh,End-User,30,2,Mid,Facebook,0.376
C007755,10/3/2022,Chattogram,End-User,33,3,,Marketplace,0.302
C007756,8/3/2022,Khulna,Renter-to-Owner,38,3,Lower-Mid,Paid Search,0.593
C007757,10/28/2023,Chattogram,End-User,25,4,Mid,Broker Network,0.615
C007758,2/14/2023,Dhaka,End-User,42,3,Mid,Referral,0.588
C007759,2/24/2024,Mymensingh,Business Buyer,34,3,Low,Broker Network,0.446
C007760,6/6/2022,Dhaka,Investor,24,5,Lower-Mid,Facebook,0.638
C007761,5/10/2022,Mymensingh,Renter-to-Owner,24,1,Lower-Mid,Facebook,0.577
C007762,8/13/2023,Rajshahi,Investor,33,4,Lower-Mid,Organic,0.831
C007763,2/23/2023,Rangpur,Renter-to-Owner,29,4,Mid,Marketplace,0.558
C007764,2/17/2024,Mymensingh,End-User,41,4,,Paid Search,0.455
C007765,6/24/2023,Khulna,End-User,31,3,Low,Facebook,0.389
C007766,1/14/2023,Mymensingh,End-User,37,2,Mid,Organic,0.629
C007767,6/20/2022,Barishal,Renter-to-Owner,26,6,Upper-Mid,Referral,0.771
C007768,6/24/2022,Khulna,End-User,34,3,Upper-Mid,Paid Search,0.569
C007769,3/16/2024,Rajshahi,Investor,46,2,Low,Facebook,0.445
C007770,8/30/2022,Dhaka,Investor,33,4,Upper-Mid,Broker Network,0.914
C007771,6/20/2023,Dhaka,End-User,29,3,Low,Referral,0.522
C007772,5/22/2024,Dhaka,End-User,26,5,Lower-Mid,Organic,0.481
C007773,8/15/2024,Chattogram,End-User,34,3,Lower-Mid,Broker Network,0.627
C007774,10/13/2022,Dhaka,End-User,47,5,Lower-Mid,Facebook,0.449
C007775,4/27/2022,Khulna,Renter-to-Owner,22,4,,Paid Search,0.506
C007776,4/5/2024,Rajshahi,End-User,34,3,Low,Paid Search,0.275
C007777,1/3/2024,Rajshahi,Investor,19,5,Mid,Broker Network,0.644
C007778,12/20/2022,Rangpur,End-User,30,3,,Marketplace,0.489
C007779,9/25/2023,Mymensingh,End-User,36,3,Mid,Broker Network,0.61
C007780,7/21/2022,Rangpur,Business Buyer,20,4,Mid,Email,0.877
C007781,1/17/2024,Rajshahi,End-User,30,4,Lower-Mid,Facebook,0.435
C007782,2/15/2024,Dhaka,End-User,37,3,Mid,Facebook,0.567
C007783,11/16/2022,Mymensingh,Renter-to-Owner,35,2,Mid,Broker Network,0.584
C007784,5/15/2023,Dhaka,End-User,37,4,Low,Paid Search,0.387
C007785,12/23/2022,Dhaka,Business Buyer,25,3,High,Broker Network,0.876
C007786,2/3/2022,Chattogram,End-User,37,4,,Referral,0.544
C007787,5/16/2022,Khulna,Business Buyer,,3,Mid,Organic,0.837
C007788,10/20/2024,Sylhet,Renter-to-Owner,40,3,Mid,Paid Search,0.599
C007789,5/2/2023,Dhaka,Renter-to-Owner,18,3,Mid,Organic,0.758
C007790,6/7/2022,Barishal,Investor,31,4,Mid,Organic,0.801
C007791,2/17/2022,Dhaka,Renter-to-Owner,35,5,Upper-Mid,Facebook,0.643
C007792,1/12/2023,Dhaka,Renter-to-Owner,46,4,,Organic,0.437
C007793,11/13/2024,Chattogram,End-User,35,6,Low,Organic,0.402
C007794,2/15/2023,Chattogram,End-User,36,4,Lower-Mid,Organic,0.627
C007795,12/1/2024,Barishal,End-User,,3,,Referral,0.708
C007796,6/6/2023,Dhaka,Business Buyer,45,3,Lower-Mid,Broker Network,0.673
C007797,3/25/2024,Dhaka,Renter-to-Owner,31,4,,Facebook,0.475
C007798,4/17/2024,Dhaka,End-User,21,5,Lower-Mid,Referral,0.577
C007799,1/31/2022,Barishal,End-User,20,5,Mid,Referral,0.637
C007800,1/7/2022,Mymensingh,End-User,40,2,Upper-Mid,Referral,0.593
C007801,9/10/2024,Rajshahi,End-User,36,5,Mid,Marketplace,0.543
C007802,9/21/2024,Rajshahi,Renter-to-Owner,32,4,Low,Referral,0.693
C007803,5/22/2022,Rangpur,End-User,29,2,Upper-Mid,Facebook,0.625
C007804,11/20/2023,Dhaka,Renter-to-Owner,36,3,,Email,0.864
C007805,9/11/2024,Dhaka,End-User,36,5,Mid,Referral,0.644
C007806,10/10/2024,Khulna,End-User,38,4,Mid,Facebook,0.583
C007807,11/12/2022,Dhaka,Renter-to-Owner,24,2,Mid,Broker Network,0.593
C007808,5/21/2024,Chattogram,Investor,18,2,Mid,Paid Search,0.73
C007809,11/20/2023,Chattogram,Business Buyer,26,2,Upper-Mid,Referral,0.9
C007810,9/16/2024,Chattogram,Business Buyer,22,3,Mid,Broker Network,0.682
C007811,6/6/2022,Khulna,Renter-to-Owner,21,4,Mid,Referral,0.776
C007812,10/3/2023,Chattogram,Renter-to-Owner,48,2,,Organic,0.42
C007813,1/27/2022,Dhaka,End-User,18,3,Lower-Mid,Facebook,0.435
C007814,1/16/2023,Rangpur,End-User,38,6,Low,Broker Network,0.389
C007815,1/13/2022,Sylhet,Renter-to-Owner,42,6,Mid,Facebook,0.801
C007816,4/18/2023,Dhaka,End-User,43,6,High,Marketplace,0.659
C007817,5/14/2024,Dhaka,Renter-to-Owner,36,1,Low,Organic,0.534
C007818,12/3/2023,Dhaka,End-User,46,6,Lower-Mid,Referral,0.371
C007819,12/4/2022,Dhaka,Renter-to-Owner,50,4,Mid,Paid Search,0.517
C007820,4/1/2023,Dhaka,End-User,31,4,Low,Referral,0.474
C007821,1/27/2023,Dhaka,Renter-to-Owner,38,5,Lower-Mid,Marketplace,0.489
C007822,2/19/2024,Rangpur,End-User,45,5,Upper-Mid,Facebook,0.58
C007823,10/11/2022,Rangpur,End-User,26,1,Lower-Mid,Facebook,0.404
C007824,4/8/2022,Barishal,Business Buyer,32,3,Mid,Email,0.675
C007825,6/25/2023,Rajshahi,End-User,28,3,Mid,Facebook,0.383
C007826,6/3/2024,Sylhet,End-User,38,2,Mid,Facebook,0.513
C007827,5/24/2023,Sylhet,Investor,18,5,Lower-Mid,Paid Search,0.632
C007828,8/6/2022,Rangpur,End-User,47,6,Low,Facebook,0.435
C007829,2/19/2022,Sylhet,End-User,39,4,Low,Broker Network,0.477
C007830,10/3/2024,Sylhet,End-User,39,4,Mid,Facebook,0.294
C007831,3/21/2024,Barishal,Investor,18,4,Low,Organic,0.571
C007832,6/15/2022,Khulna,Investor,25,4,Mid,Organic,0.944
C007833,3/20/2022,Dhaka,Renter-to-Owner,47,5,Mid,Organic,0.742
C007834,5/18/2022,Dhaka,End-User,32,1,Upper-Mid,Email,0.679
C007835,2/6/2023,Chattogram,Investor,18,4,Upper-Mid,Marketplace,0.77
C007836,5/15/2024,Dhaka,Investor,36,4,Lower-Mid,Facebook,0.689
C007837,6/20/2022,Dhaka,Investor,40,3,Lower-Mid,Email,0.549
C007838,5/22/2024,Dhaka,Renter-to-Owner,39,3,Low,Organic,0.455
C007839,1/3/2022,Chattogram,Renter-to-Owner,33,6,Mid,Email,0.658
C007840,2/27/2024,Mymensingh,End-User,44,2,Mid,Paid Search,0.589
C007841,10/29/2022,Chattogram,End-User,28,3,Lower-Mid,Organic,0.527
C007842,10/20/2024,Dhaka,Renter-to-Owner,39,6,,Paid Search,0.641
C007843,5/23/2023,Chattogram,End-User,35,2,Lower-Mid,Facebook,0.443
C007844,10/16/2022,Chattogram,End-User,33,3,Lower-Mid,Facebook,0.405
C007845,9/16/2022,Sylhet,End-User,31,4,Lower-Mid,Organic,0.617
C007846,5/31/2024,Rajshahi,Business Buyer,31,4,Lower-Mid,Paid Search,0.728
C007847,3/6/2023,Dhaka,End-User,34,4,Upper-Mid,Broker Network,0.656
C007848,1/11/2023,Khulna,End-User,31,3,Mid,Broker Network,0.486
C007849,2/24/2024,Dhaka,Renter-to-Owner,41,4,Mid,Paid Search,0.591
C007850,7/27/2023,Sylhet,Investor,,4,Mid,Paid Search,0.747
C007851,12/9/2023,Mymensingh,End-User,48,5,Low,Referral,0.273
C007852,4/21/2023,Rangpur,End-User,29,5,Lower-Mid,Referral,0.637
C007853,3/10/2022,Dhaka,Business Buyer,42,2,Mid,Facebook,0.599
C007854,1/7/2022,Sylhet,Investor,43,5,Lower-Mid,Facebook,0.564
C007855,2/11/2022,Barishal,End-User,35,3,Mid,Facebook,0.493
C007856,9/5/2023,Rangpur,Business Buyer,35,5,,Facebook,0.612
C007857,7/2/2023,Dhaka,Renter-to-Owner,,4,Lower-Mid,Broker Network,0.565
C007858,3/7/2024,Chattogram,End-User,29,6,Lower-Mid,Email,0.533
C007859,8/11/2024,Dhaka,End-User,36,4,Mid,Referral,0.722
C007860,7/6/2022,Dhaka,End-User,34,3,Low,Paid Search,0.433
C007861,10/17/2024,Rajshahi,End-User,45,3,Upper-Mid,Marketplace,0.535
C007862,9/20/2024,Chattogram,End-User,30,2,Low,Organic,0.421
C007863,10/19/2023,Dhaka,Renter-to-Owner,30,5,Low,Marketplace,0.438
C007864,7/20/2023,Rangpur,Renter-to-Owner,19,2,Upper-Mid,Facebook,0.695
C007865,7/8/2022,Khulna,Renter-to-Owner,40,5,Lower-Mid,Broker Network,0.599
C007866,7/10/2022,Mymensingh,Investor,39,3,Lower-Mid,Facebook,0.636
C007867,1/20/2022,Barishal,End-User,43,1,Lower-Mid,Paid Search,0.443
C007868,11/20/2023,Rangpur,Renter-to-Owner,43,6,,Paid Search,0.513
C007869,4/7/2023,Barishal,Investor,41,1,Mid,Organic,0.789
C007870,7/24/2022,Dhaka,Investor,41,4,Mid,Paid Search,0.817
C007871,5/23/2022,Dhaka,End-User,39,4,Low,Paid Search,0.435
C007872,3/9/2022,Mymensingh,End-User,41,1,,Facebook,0.636
C007873,11/15/2023,Dhaka,Investor,18,4,Low,Email,0.607
C007874,1/1/2024,Chattogram,End-User,24,3,Mid,Organic,0.715
C007875,11/5/2023,Rajshahi,Renter-to-Owner,23,3,Mid,Broker Network,0.626
